浙江地方,#genre#
温州永嘉综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8

金华影视生活,http://l.cztvcloud.com/channels/lantian/SXdongyang1/720p.m3u8
金华武义综合,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8
武义新闻综合,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8?zzhed
兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?zzhed

影音视频,#genre#
2024年度音乐盛典,https://t-cdn.kaiyanapp.com/8a9951ebd002bc5f75760bd5192cda49_720P.mp4
音乐让我想跟着一起甩头,http://api.eyepetizer.net/v1/common/redirect/video_play_url?resource_id=325872&resource_type=pgc_video&edition_type=default
泳池总是很浪漫,http://api.eyepetizer.net/v1/common/redirect/video_play_url?resource_id=325855&resource_type=pgc_video&edition_type=default
女王和男宠,http://api.eyepetizer.net/v1/common/redirect/video_play_url?resource_id=325579&resource_type=pgc_video&edition_type=default
顶级视觉冲击油管亿级翻唱网红新单,http://api.eyepetizer.net/v1/common/redirect/video_play_url?resource_id=325627&resource_type=pgc_video&edition_type=default
女人的世界,http://api.eyepetizer.net/v1/common/redirect/video_play_url?resource_id=324508&resource_type=pgc_video&edition_type=default
illusion跳台MV,http://api.eyepetizer.net/v1/common/redirect/video_play_url?resource_id=323215&resource_type=pgc_video&edition_type=default
莱尼·威尔逊乡村音乐「野花与野马」,http://api.eyepetizer.net/v1/common/redirect/video_play_url?resource_id=322864&resource_type=pgc_video&edition_type=default
红牛TV,https://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_3360.m3u8
Ymg未来,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8
重温经典,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
纬来体育,https://cloud.yumixiu768.com/tmp/123.m3u8
邵氏影院,http://159.75.85.63:35455/douyu/4246519#https://live.metshop.top/douyu/4246519
精彩影院,http://openhls-tct.douyucdn2.cn:80/dyliveflv3/2935323rzxdaZbek.m3u8?
电影_369,https://pull.kktv8.com/livekktv/99592190.flv
新视觉,http://120.76.248.139/live/bfgd/4200000249.m3u8
环球电视,http://zb.xzxwhcb.com:9999/hls/world.m3u8
番薯音乐,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
番薯音乐,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8#http://61.216.67.119:1935/TWHG/E1/chunklist_w70581102.m3u8
星光视界台,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv
刀郎演唱会整版,https://nhls.mcloud.139.com/hls/K4c7b14f531461c9b98546a650f1f85b7e/single/video/0/1080/index.m3u8?$1080P
刀郎演唱会整版,https://nhls.mcloud.139.com/hls/K4c7b14f531461c9b98546a650f1f85b7e/single/video/0/720/index.m3u8?$720P
刀郎演唱会整版,https://nhls.mcloud.139.com/hls/K4c7b14f531461c9b98546a650f1f85b7e/single/video/0/480/index.m3u8?$480P
刀郎演唱会整版,https://nhls.mcloud.139.com/hls/K4c7b14f531461c9b98546a650f1f85b7e/playlist.m3u8?ci=100yc24O141707120220605201208dqs?$1080p
凤凰古城南华山,http://gctxyc.liveplay.myqcloud.com/gc/fhgcdnhs_1_md.m3u8
凤凰传奇-华夏传说,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_40828850&response=res&format=mp4&type=convert_url
凤凰传奇-今生的缘,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_646024&response=res&format=mp4&type=convert_url
凤凰传奇-自由飞翔,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_18747906&response=res&format=mp4&type=convert_url
凤凰传奇-策马奔腾,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_24042013&response=res&format=mp4&type=convert_url
凤凰传奇-温柔姑娘,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_6401404&response=res&format=mp4&type=convert_url
凤凰传奇-自由自在,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_24042025&response=res&format=mp4&type=convert_url
凤凰传奇-奇迹世界,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_954805&response=res&format=mp4&type=convert_url
凤凰传奇-歌唱二小放牛郎,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_8120530&response=res&format=mp4&type=convert_url
凤凰传奇-中国味道,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_24042021&response=res&format=mp4&type=convert_url
凤凰传奇-光芒,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_24042019&response=res&format=mp4&type=convert_url
凤凰传奇-御龙归字谣,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1164118&response=res&format=mp4&type=convert_url
凤凰传奇-奢香夫人,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_51674527&response=res&format=mp4&type=convert_url
凤凰传奇-荷塘月色,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1565837&response=res&format=mp4&type=convert_url
牛歌台,http://110.72.59.58:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
星河台,http://110.72.59.58:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
IPTV少儿动画,http://110.72.59.58:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=0&authid=0
凤凰台,http://110.72.59.58:9901/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&authid=0
IPTV5+高清,http://110.72.59.58:9901/tsfile/live/1064_1.m3u8?key=txiptv&playlive=0&authid=0
IPTV野外,http://110.72.59.58:9901/tsfile/live/1061_1.m3u8?key=txiptv&playlive=0&authid=0
IPTV法治,http://110.72.59.58:9901/tsfile/live/1058_1.m3u8?key=txiptv&playlive=0&authid=0
IPTV相声小品,http://110.72.59.58:9901/tsfile/live/1057_1.m3u8?key=txiptv&playlive=0&authid=0
IPTV热播剧场,http://110.72.59.58:9901/tsfile/live/1054_1.m3u8?key=txiptv&playlive=0&authid=0
IPTV谍战,http://110.72.59.58:9901/tsfile/live/1053_1.m3u8?key=txiptv&playlive=0&authid=0
IPTV经典电影,http://110.72.59.58:9901/tsfile/live/1042_1.m3u8?key=txiptv&playlive=0&authid=0
IPTV魅力时尚,http://110.72.59.58:9901/tsfile/live/1067_1.m3u8?key=txiptv&playlive=0&authid=0
家庭影院HD,http://110.72.59.58:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
动作电影,http://110.72.59.58:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
高清电影,http://110.72.59.58:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
广西影视,http://110.72.59.58:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0

综合频道,#genre#
2024年春节联欢晚会,https://p2.bdstatic.com/rtmp.liveshow.lss-user.baidubce.com/live/stream_bduid_6488563992_8982723413/merged_1707497046297_88536_25144_41936.m3u8
CCTV1,https://ldncctvwbndhwy.cntv.myhwcdn.cn/ldncctvwbnd/ldcctv1_2/index.m3u8
CCTV1,http://php.jdshipin.com/TVOD/iptv.php?id=rthk33
CCTV1,http://211.101.234.24:866/aishang/migu.php/migu.php?id=cctv1$『CCTV1』
CCTV1,http://211.101.234.24:866/aishang/migu.php/migu.php?id=cctv11$『CCTV1』
CCTV2,http://211.101.234.24:866/aishang/migu.php/migu.php?id=cctv2$『CCTV2』
CCTV3,http://211.101.234.24:866/aishang/migu.php/migu.php?id=cctv3$『CCTV3』
CCTV4,http://211.101.234.24:866/aishang/migu.php/migu.php?id=cctv4$『CCTV4』
CCTV5,http://211.101.234.24:866/aishang/migu.php/migu.php?id=cctv5$『CCTV5』
CCTV6,http://211.101.234.24:866/aishang/migu.php/migu.php?id=cctv6$『CCTV6』
CCTV7,http://211.101.234.24:866/aishang/migu.php/migu.php?id=cctv7$『CCTV7』
CCTV8,http://211.101.234.24:866/aishang/migu.php/migu.php?id=cctv8$『CCTV8』
CCTV9,http://211.101.234.24:866/aishang/migu.php/migu.php?id=cctv9$『CCTV9』
CCTV10,http://211.101.234.24:866/aishang/migu.php/migu.php?id=cctv10$『CCTV10』
CCTV12,http://211.101.234.24:866/aishang/migu.php/migu.php?id=cctv12$『CCTV12』
CCTV13,http://211.101.234.24:866/aishang/migu.php/migu.php?id=cctv13$『CCTV13』
CCTV14,http://211.101.234.24:866/aishang/migu.php/migu.php?id=cctv14$『CCTV14』
CCTV15,http://211.101.234.24:866/aishang/migu.php/migu.php?id=cctv15$『CCTV15』
CCTV16,http://211.101.234.24:866/aishang/migu.php/migu.php?id=cctv16$『CCTV16』
CCTV17,http://211.101.234.24:866/aishang/migu.php/migu.php?id=cctv17$『CCTV17』

CCTV1,https://tv.bfsu.edu.cn/hls/cctv1hd.m3u8$『CCTV1』
CCTV2,https://tv.bfsu.edu.cn/hls/cctv2hd.m3u8$『CCTV2』
CCTV3,https://tv.bfsu.edu.cn/hls/cctv3hd.m3u8$『CCTV3』
CCTV4,https://tv.bfsu.edu.cn/hls/cctv4hd.m3u8$『CCTV4』
CCTV5,https://tv.bfsu.edu.cn/hls/cctv5hd.m3u8$『CCTV5』
CCTV6,https://tv.bfsu.edu.cn/hls/cctv6hd.m3u8$『CCTV6』
CCTV7,https://tv.bfsu.edu.cn/hls/cctv7hd.m3u8$『CCTV7』
CCTV8,https://tv.bfsu.edu.cn/hls/cctv8hd.m3u8$『CCTV8』
CCTV9,https://tv.bfsu.edu.cn/hls/cctv9hd.m3u8$『CCTV9』
CCTV10,https://tv.bfsu.edu.cn/hls/cctv10hd.m3u8$『CCTV10』
CCTV11,https://tv.bfsu.edu.cn/hls/cctv11hd.m3u8$『CCTV11』
CCTV12,https://tv.bfsu.edu.cn/hls/cctv12hd.m3u8$『CCTV12』
CCTV13,https://tv.bfsu.edu.cn/hls/cctv13hd.m3u8$『CCTV13』
CCTV14,https://tv.bfsu.edu.cn/hls/cctv14hd.m3u8$『CCTV14』
CCTV15,https://tv.bfsu.edu.cn/hls/cctv15hd.m3u8$『CCTV15』
CCTV16,https://tv.bfsu.edu.cn/hls/cctv16hd.m3u8$『CCTV16』
CCTV17,https://tv.bfsu.edu.cn/hls/cctv17hd.m3u8$『CCTV17』

CCTV-01频高,https://tv.bfsu.edu.cn/hls/cctv1hd.m3u8$『频高1』
CCTV-02频高,https://tv.bfsu.edu.cn/hls/cctv2hd.m3u8$『频高2』
CCTV-03频高,https://tv.bfsu.edu.cn/hls/cctv3hd.m3u8$『频高3』
CCTV-04频高,https://tv.bfsu.edu.cn/hls/cctv4hd.m3u8$『频高4』
CCTV-05频高,https://tv.bfsu.edu.cn/hls/cctv5hd.m3u8$『频高5』
CCTV-06频高,https://tv.bfsu.edu.cn/hls/cctv6hd.m3u8$『频高6』
CCTV-07频高,https://tv.bfsu.edu.cn/hls/cctv7hd.m3u8$『频高7』
CCTV-08频高,https://tv.bfsu.edu.cn/hls/cctv8hd.m3u8$『频高8』
CCTV-09频高,https://tv.bfsu.edu.cn/hls/cctv9hd.m3u8$『频高9』
CCTV-10频高,https://tv.bfsu.edu.cn/hls/cctv10hd.m3u8$『频高10』
CCTV-11频高,https://tv.bfsu.edu.cn/hls/cctv11hd.m3u8$『频高11』
CCTV-12频高,https://tv.bfsu.edu.cn/hls/cctv12hd.m3u8$『频高12』
CCTV-13频高,https://tv.bfsu.edu.cn/hls/cctv13hd.m3u8$『频高13』
CCTV-14频高,https://tv.bfsu.edu.cn/hls/cctv14hd.m3u8$『频高14』
CCTV-15频高,https://tv.bfsu.edu.cn/hls/cctv15hd.m3u8$『频高15』
CCTV-16频高,https://tv.bfsu.edu.cn/hls/cctv16hd.m3u8$『频高16』
CCTV-17频高,https://tv.bfsu.edu.cn/hls/cctv17hd.m3u8$『频高17』

CCTV-01咪咕,http://goo.bkpcp.top/mg/cctv1$『咪咕1』
CCTV-02咪咕,http://goo.bkpcp.top/mg/cctv2$『咪咕2』
CCTV-03咪咕,http://goo.bkpcp.top/mg/cctv3$『咪咕3』
CCTV-04咪咕,http://goo.bkpcp.top/mg/cctv4$『咪咕4』
CCTV-05咪咕,http://goo.bkpcp.top/mg/cctv5$『咪咕5』
CCTV-06咪咕,http://goo.bkpcp.top/mg/cctv6$『咪咕6』
CCTV-07咪咕,http://goo.bkpcp.top/mg/cctv7$『咪咕7』
CCTV-08咪咕,http://goo.bkpcp.top/mg/cctv8$『咪咕8』
CCTV-09咪咕,http://goo.bkpcp.top/mg/cctv9$『咪咕9』
CCTV-10咪咕,http://goo.bkpcp.top/mg/cctv10$『咪咕10』
CCTV-11咪咕,http://goo.bkpcp.top/mg/cctv11$『咪咕11』
CCTV-12咪咕,http://goo.bkpcp.top/mg/cctv12$『咪咕12』
CCTV-13咪咕,http://goo.bkpcp.top/mg/cctv13$『咪咕13』
CCTV-14咪咕,http://goo.bkpcp.top/mg/cctv14$『咪咕14』
CCTV-15咪咕,http://goo.bkpcp.top/mg/cctv15$『咪咕15』
CCTV-16咪咕,http://goo.bkpcp.top/mg/cctv16$『咪咕16』
CCTV-17咪咕,http://goo.bkpcp.top/mg/cctv17$『咪咕17』

CCTV-01高码,http://nas.gugupan.xyz:35455/gaoma/cctv1.m3u8$『高码1』
CCTV-02高码,http://nas.gugupan.xyz:35455/gaoma/cctv2.m3u8$『高码2』
CCTV-03高码,http://nas.gugupan.xyz:35455/gaoma/cctv3.m3u8$『高码3』
CCTV-04高码,http://nas.gugupan.xyz:35455/gaoma/cctv4.m3u8$『高码4』
CCTV-05高码,http://nas.gugupan.xyz:35455/gaoma/cctv5.m3u8$『高码5』
CCTV-06高码,http://nas.gugupan.xyz:35455/gaoma/cctv6.m3u8$『高码6』
CCTV-07高码,http://nas.gugupan.xyz:35455/gaoma/cctv7.m3u8$『高码7』
CCTV-08高码,http://nas.gugupan.xyz:35455/gaoma/cctv8.m3u8$『高码8』
CCTV-09高码,http://nas.gugupan.xyz:35455/gaoma/cctv9.m3u8$『高码9』
CCTV-10高码,http://nas.gugupan.xyz:35455/gaoma/cctv10.m3u8$『高码10』
CCTV-11高码,http://nas.gugupan.xyz:35455/gaoma/cctv11.m3u8$『高码11』
CCTV-12高码,http://nas.gugupan.xyz:35455/gaoma/cctv12.m3u8$『高码12』
CCTV-13高码,http://nas.gugupan.xyz:35455/gaoma/cctv13.m3u8$『高码13』
CCTV-14高码,http://nas.gugupan.xyz:35455/gaoma/cctv14.m3u8$『高码14』
CCTV-15高码,http://nas.gugupan.xyz:35455/gaoma/cctv15.m3u8$『高码15』
CCTV-16高码,http://nas.gugupan.xyz:35455/gaoma/cctv16.m3u8$『高码16』
CCTV-17高码,http://nas.gugupan.xyz:35455/gaoma/cctv17.m3u8$『高码17』

CCTV-01斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=cctv1$『斯特1』
CCTV-02斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=cctv2$『斯特2』
CCTV-03斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=cctv3$『斯特3』
CCTV-04斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=cctv4$『斯特4』
CCTV-05斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=cctv5$『斯特5』
CCTV-06斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=cctv6$『斯特6』
CCTV-07斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=cctv7$『斯特7』
CCTV-08斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=cctv8$『斯特8』
CCTV-09斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=cctv9$『斯特9』
CCTV-10斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=cctv10hd$『斯特10』
CCTV-11斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=cctv11$『斯特11』
CCTV-12斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=cctv12$『斯特12』
CCTV-13斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=cctv13$『斯特13』
CCTV-14斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=cctv14$『斯特14』
CCTV-15斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=cctv15$『斯特15』
CCTV-16斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=cctv16$『斯特16』
CCTV-17斯特,https://haoyunlai.serv00.net/Smartv-1.php?id=cctv17$『斯特17』

CCTV1,http://ttkx.cc:1380/653哈哈/mg9.php?id=cctv1$『标清1』
CCTV2,http://ttkx.cc:1380/653哈哈/mg9.php?id=cctv2$『标清2』
CCTV3,http://ttkx.cc:1380/653哈哈/mg9.php?id=cctv3$『标清3』
CCTV4,http://ttkx.cc:1380/653哈哈/mg9.php?id=cctv4$『标清4』
CCTV5,http://ttkx.cc:1380/653哈哈/mg9.php?id=cctv5$『标清5』
CCTV6,http://ttkx.cc:1380/653哈哈/mg9.php?id=cctv6$『标清6』
CCTV7,http://ttkx.cc:1380/653哈哈/mg9.php?id=cctv7$『标清7』
CCTV8,http://ttkx.cc:1380/653哈哈/mg9.php?id=cctv8$『标清8』
CCTV9,http://ttkx.cc:1380/653哈哈/mg9.php?id=cctv9$『标清9』
CCTV10,http://ttkx.cc:1380/653哈哈/mg9.php?id=cctv10$『标清10』
CCTV11,http://ttkx.cc:1380/653哈哈/mg9.php?id=cctv11$『标清11』
CCTV12,http://ttkx.cc:1380/653哈哈/mg9.php?id=cctv12$『标清12』
CCTV13,http://ttkx.cc:1380/653哈哈/mg9.php?id=cctv13$『标清13』
CCTV14,http://ttkx.cc:1380/653哈哈/mg9.php?id=cctv14$『标清14』
CCTV15,http://ttkx.cc:1380/653哈哈/mg9.php?id=cctv15$『斯特15』
CCTV16,http://ttkx.cc:1380/653哈哈/mg9.php?id=cctv16$『斯特16』
CCTV17,http://ttkx.cc:1380/653哈哈/mg9.php?id=cctv17$『标清17』

CCTV1,http://47.242.229.105:35455/gaoma/cctv1.m3u8
CCTV2,http://47.242.229.105:35455/gaoma/cctv2.m3u8
CCTV3,http://47.242.229.105:35455/gaoma/cctv3.m3u8
CCTV4,http://47.242.229.105:35455/gaoma/cctv4.m3u8
CCTV5,http://47.242.229.105:35455/gaoma/cctv5.m3u8
CCTV6,http://47.242.229.105:35455/gaoma/cctv6.m3u8
CCTV7,http://47.242.229.105:35455/gaoma/cctv7.m3u8
CCTV8,http://47.242.229.105:35455/gaoma/cctv8.m3u8
CCTV9,http://47.242.229.105:35455/gaoma/cctv9.m3u8
CCTV10,http://47.242.229.105:35455/gaoma/cctv10.m3u8
CCTV11,http://47.242.229.105:35455/gaoma/cctv11.m3u8
CCTV12,http://47.242.229.105:35455/gaoma/cctv12.m3u8
CCTV13,http://47.242.229.105:35455/gaoma/cctv13.m3u8
CCTV14,http://47.242.229.105:35455/gaoma/cctv14.m3u8
CCTV15,http://47.242.229.105:35455/gaoma/cctv15.m3u8
CCTV16,http://47.242.229.105:35455/gaoma/cctv16.m3u8
CCTV17,http://47.242.229.105:35455/gaoma/cctv17.m3u8

CCTV1,http://home.kuaidi521.com:35455/gaoma/cctv1.m3u8
CCTV2,http://home.kuaidi521.com:35455/gaoma/cctv2.m3u8
CCTV3,http://home.kuaidi521.com:35455/gaoma/cctv3.m3u8
CCTV4,http://home.kuaidi521.com:35455/gaoma/cctv4.m3u8
CCTV5,http://home.kuaidi521.com:35455/gaoma/cctv5.m3u8
CCTV6,http://home.kuaidi521.com:35455/gaoma/cctv6.m3u8
CCTV7,http://home.kuaidi521.com:35455/gaoma/cctv7.m3u8
CCTV8,http://home.kuaidi521.com:35455/gaoma/cctv8.m3u8
CCTV9,http://home.kuaidi521.com:35455/gaoma/cctv9.m3u8
CCTV10,http://home.kuaidi521.com:35455/gaoma/cctv10.m3u8
CCTV11,http://home.kuaidi521.com:35455/gaoma/cctv11.m3u8
CCTV12,http://home.kuaidi521.com:35455/gaoma/cctv12.m3u8
CCTV14,http://home.kuaidi521.com:35455/gaoma/cctv14.m3u8
CCTV15,http://home.kuaidi521.com:35455/gaoma/cctv15.m3u8
CCTV16,http://home.kuaidi521.com:35455/gaoma/cctv16.m3u8
CCTV17,http://home.kuaidi521.com:35455/gaoma/cctv17.m3u8

CCTV1,http://124.93.18.238:9003//hls/1/index.m3u8
CCTV2,http://124.93.18.238:9003//hls/2/index.m3u8
CCTV3,http://124.93.18.238:9003//hls/3/index.m3u8
CCTV4,http://124.93.18.238:9003//hls/4/index.m3u8
CCTV5,http://124.93.18.238:9003//hls/5/index.m3u8
CCTV6,http://124.93.18.238:9003//hls/6/index.m3u8
CCTV7,http://124.93.18.238:9003//hls/7/index.m3u8
CCTV8,http://124.93.18.238:9003//hls/8/index.m3u8
CCTV9,http://124.93.18.238:9003//hls/9/index.m3u8
CCTV10,http://124.93.18.238:9003//hls/10/index.m3u8
CCTV11,http://124.93.18.238:9003//hls/11/index.m3u8
CCTV12,http://124.93.18.238:9003//hls/12/index.m3u8
CCTV13,http://124.93.18.238:9003//hls/13/index.m3u8
CCTV14,http://124.93.18.238:9003//hls/14/index.m3u8
CCTV15,http://124.93.18.238:9003//hls/15/index.m3u8
CCTV16,http://124.93.18.238:9003//hls/16/index.m3u8
CCTV17,http://124.93.18.238:9003//hls/17/index.m3u8
CCTV5+,http://124.93.18.238:9003//hls/18/index.m3u8

CCTV1,http://227w9f5104.zicp.fun:35455/gaoma/cctv1.m3u8
CCTV2,http://227w9f5104.zicp.fun:35455/gaoma/cctv2.m3u8
CCTV3,http://227w9f5104.zicp.fun:35455/gaoma/cctv3.m3u8
CCTV4,http://227w9f5104.zicp.fun:35455/gaoma/cctv4.m3u8
CCTV5,http://227w9f5104.zicp.fun:35455/gaoma/cctv5.m3u8
CCTV6,http://227w9f5104.zicp.fun:35455/gaoma/cctv6.m3u8
CCTV7,http://227w9f5104.zicp.fun:35455/gaoma/cctv7.m3u8
CCTV8,http://227w9f5104.zicp.fun:35455/gaoma/cctv8.m3u8
CCTV9,http://227w9f5104.zicp.fun:35455/gaoma/cctv9.m3u8
CCTV10,http://227w9f5104.zicp.fun:35455/gaoma/cctv10.m3u8
CCTV11,http://227w9f5104.zicp.fun:35455/gaoma/cctv11.m3u8
CCTV12,http://227w9f5104.zicp.fun:35455/gaoma/cctv12.m3u8
CCTV13,http://227w9f5104.zicp.fun:35455/gaoma/cctv13.m3u8
CCTV14,http://227w9f5104.zicp.fun:35455/gaoma/cctv14.m3u8
CCTV15,http://227w9f5104.zicp.fun:35455/gaoma/cctv15.m3u8
CCTV16,http://227w9f5104.zicp.fun:35455/gaoma/cctv16.m3u8
CCTV17,http://227w9f5104.zicp.fun:35455/gaoma/cctv17.m3u8

CCTV1,http://36.32.174.67:60080/newlive/live/hls/1/live.m3u8
CCTV2,http://36.32.174.67:60080/newlive/live/hls/2/live.m3u8
CCTV3,http://36.32.174.67:60080/newlive/live/hls/3/live.m3u8
CCTV4,http://36.32.174.67:60080/newlive/live/hls/4/live.m3u8
CCTV5,http://36.32.174.67:60080/newlive/live/hls/5/live.m3u8
CCTV11,http://36.32.174.67:60080/newlive/live/hls/14/live.m3u8
CCTV12,http://36.32.174.67:60080/newlive/live/hls/15/live.m3u8
CCTV13,http://36.32.174.67:60080/newlive/live/hls/16/live.m3u8
CCTV14,http://36.32.174.67:60080/newlive/live/hls/17/live.m3u8
CCTV15,http://36.32.174.67:60080/newlive/live/hls/18/live.m3u8


CCTV8,http://47.84.87.22:6016/TVOD/1000000005000265008/ystenlive/index.m3u8
CCTV9,http://47.84.87.22:6016/TVOD/1000000005000265009/ystenlive/index.m3u8
CCTV10,http://47.84.87.22:6016/TVOD/1000000005000265010/ystenlive/index.m3u8
CCTV11,http://47.84.87.22:6016/TVOD/1000000005000265011/ystenlive/index.m3u8
CCTV14,http://47.84.87.22:6016/TVOD/1000000005000265013/ystenlive/index.m3u8
CCTV15,http://47.84.87.22:6016/TVOD/1000000005000265014/ystenlive/index.m3u8
CCTV16,http://47.84.87.22:6016/TVOD/1000000006000233002/ystenlive/index.m3u8
CCTV17,http://47.84.87.22:6016/TVOD/1000000005000265015/ystenlive/index.m3u8
CCTV5+,http://47.84.87.22:6016/TVOD/1000000005000265016/ystenlive/index.m3u8

CCTV1,http://39.134.67.108/PLTV/88888888/224/3221225816/1.m3u8
CCTV1,http://39.134.65.175/PLTV/88888888/224/3221225816/1.m3u8
CCTV1,http://39.170.52.236:808/hls/1/index.m3u8
CCTV1,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream05/streamPlaylist.m3u8?
CCTV1,http://129.150.58.101:50001/TVOD/1000000001000018602/ystenlive/index.m3u8
CCTV1,http://129.150.58.101:50001/TVOD/5000000004000002226/bestzb/index.m3u8
CCTV1,http://129.150.58.101:50001/TVOD/1000000005000265001/ystenlive/index.m3u8$『高清1』
CCTV1,http://129.150.58.101:50001/TVOD/5000000010000030810/bestzb/index.m3u8$『高清1』
CCTV1,http://129.150.58.101:50001/TVOD/1000000001000021973/ystenlive/index.m3u8
CCTV1,http://154.7.180.77:50001/TVOD/1000000001000018602/ystenlive/index.m3u8
CCTV1,http://154.7.180.77:50001/TVOD/5000000004000002226/bestzb/index.m3u8
CCTV1,http://154.7.180.77:50001/TVOD/1000000005000265001/ystenlive/index.m3u8
CCTV1,http://154.7.180.77:50001/TVOD/5000000010000030810/bestzb/index.m3u8
CCTV1,http://154.7.180.77:50001/TVOD/1000000001000021973/ystenlive/index.m3u8
CCTV1,http://193.134.211.158:50001/TVOD/1000000001000018602/ystenlive/index.m3u8
CCTV1,http://193.134.211.158:50001/TVOD/5000000004000002226/bestzb/index.m3u8
CCTV1,http://193.134.211.158:50001/TVOD/1000000005000265001/ystenlive/index.m3u8
CCTV1,http://193.134.211.158:50001/TVOD/5000000010000030810/bestzb/index.m3u8
CCTV1,http://193.134.211.158:50001/TVOD/1000000001000021973/ystenlive/index.m3u8
CCTV1,http://104.168.123.140:50001/TVOD/1000000001000018602/ystenlive/index.m3u8
CCTV1,http://104.168.123.140:50001/TVOD/5000000004000002226/bestzb/index.m3u8
CCTV1,http://104.168.123.140:50001/TVOD/1000000005000265001/ystenlive/index.m3u8
CCTV1,http://104.168.123.140:50001/TVOD/5000000010000030810/bestzb/index.m3u8
CCTV1,http://104.168.123.140:50001/TVOD/1000000001000021973/ystenlive/index.m3u8
CCTV1,http://146.235.222.181:50001/TVOD/1000000001000018602/ystenlive/index.m3u8
