歌华有线,#genre#
北京-中央电视塔东,http://gcalic.v.myalicdn.com/gc/ztd_1/index.m3u8?contentid=2820180516001
天津-天津之眼,https://gcalic.v.myalicdn.com/gc/tjhh01_1/index.m3u8?contentid=2820180516001
天津-天津海河,https://gcalic.v.myalicdn.com/gc/tjhh02_1/index.m3u8?contentid=2820180516001
山西-悬空寺全景,https://gcalic.v.myalicdn.com/gc/hsxksqj_1/index.m3u8?contentid=2820180516001
辽宁-沈阳金廊,https://gcalic.v.myalicdn.com/gc/zsslsjjfsd_1/index.m3u8?contentid=2820180516001
黑龙江-雪乡梦幻家园,https://gcalic.v.myalicdn.com/gc/mdjxxmhjyxj_1/index.m3u8?contentid=2820180516001
江苏-无锡鼋头渚赏樱阁,https://gcalic.v.myalicdn.com/gc/pshdxg01_1/index.m3u8?contentid=2820180516001
江苏-南京牛首山,https://gcalic.v.myalicdn.com/gc/nss01_1/index.m3u8?contentid=2820180516001
江苏-南京玄武湖公园,https://gcalic.v.myalicdn.com/gc/xwh01_1/index.m3u8?contentid=2820180516001
江苏-徐州云龙湖观景台西,https://gcalic.v.myalicdn.com/gc/ylh04_1/index.m3u8?contentid=2820180516001
江苏-徐州云龙湖观景台南,https://gcalic.v.myalicdn.com/gc/ylh03_1/index.m3u8?contentid=2820180516001
浙江-云栖小镇,https://gcalic.v.myalicdn.com/gc/hnttpgsz_1/index.m3u8?contentid=2820180516001
浙江-千岛湖,https://gcalic.v.myalicdn.com/gc/caqdh_1/index.m3u8?contentid=2820180516001
浙江-普陀山,https://gcalic.v.myalicdn.com/gc/pts01_1/index.m3u8?contentid=2820180516001
浙江-舟山东极岛,https://gcalic.v.myalicdn.com/gc/djd01_1/index.m3u8?contentid=2820180516001
浙江-丽水仙都风景区,https://gcalic.v.myalicdn.com/gc/xdfjq01_1/index.m3u8?contentid=2820180516001
浙江-乌镇蓝印花布,https://gcalic.v.myalicdn.com/gc/zjwzlyhb_1/index.m3u8?contentid=2820180516001
浙江-乌镇全景,https://gcalic.v.myalicdn.com/gc/zjwzblt_1/index.m3u8?contentid=2820180516001
浙江-乌镇西市河,https://gcalic.v.myalicdn.com/gc/zjwzbblh_1/index.m3u8?contentid=2820180516001
浙江-乌镇龙形田,https://gcalic.v.myalicdn.com/gc/zjwzlxt_1/index.m3u8?contentid=2820180516001
安徽-西递牌坊,https://gcalic.v.myalicdn.com/gc/yxxdpf_1/index.m3u8?contentid=2820180516001
安徽-宏村月沼,https://gcalic.v.myalicdn.com/gc/yxhcyz_1/index.m3u8?contentid=2820180516001
安徽-西递半山亭,https://gcalic.v.myalicdn.com/gc/yxxdbst_1/index.m3u8?contentid=2820180516001
安徽-黟县芦村远眺,https://gcalic.v.myalicdn.com/gc/yxlcyt_1/index.m3u8?contentid=2820180516001
安徽-宏村南湖,https://gcalic.v.myalicdn.com/gc/yxhcnh_1/index.m3u8?contentid=2820180516001
安徽-黄山,https://gcalic.v.myalicdn.com/gc/ahhs01_1/index.m3u8?contentid=2820180516001
安徽-黄山始信新道,https://gcalic.v.myalicdn.com/gc/hsyg_1/index.m3u8?contentid=2820180516001
安徽-黄山卧云峰,https://gcalic.v.myalicdn.com/gc/hswlf_1/index.m3u8?contentid=2820180516001
安徽-黄山梦笔生花,https://gcalic.v.myalicdn.com/gc/hsmbsh_1/index.m3u8?contentid=2820180516001
安徽-黄山光明顶,https://gcalic.v.myalicdn.com/gc/hsgmd_1/index.m3u8?contentid=2820180516001
安徽-黄山飞来石,https://gcalic.v.myalicdn.com/gc/hsptgy_1/index.m3u8?contentid=2820180516001
安徽-黄山平天矼,https://gcalic.v.myalicdn.com/gc/hsptgz_1/index.m3u8?contentid=2820180516001
安徽-黄山排云亭,https://gcalic.v.myalicdn.com/gc/hspyt_1/index.m3u8?contentid=2820180516001
安徽-九华山拜经台,https://gcalic.v.myalicdn.com/gc/jhs02_1/index.m3u8?contentid=2820180516001
安徽-九华山,https://gcalic.v.myalicdn.com/gc/jhs05_1/index.m3u8?contentid=2820180516001
安徽-九华山花台,https://gcalic.v.myalicdn.com/gc/jhs01_1/index.m3u8?contentid=2820180516001
福建-厦门鼓浪屿,https://gcalic.v.myalicdn.com/gc/gly01_1/index.m3u8?contentid=2820180516001
福建-武夷山玉女峰,https://gcalic.v.myalicdn.com/gc/wysynf_1/index.m3u8?contentid=2820180516001
福建-宁德太姥山景区,https://gcalic.v.myalicdn.com/gc/tms01_1/index.m3u8?contentid=2820180516001
福建-漳州六鳌翡翠湾,https://gcalic.v.myalicdn.com/gc/fcw01_1/index.m3u8?contentid=2820180516001
福建-醉美沙滩翡翠湾,https://gcalic.v.myalicdn.com/gc/fcw03_1/index.m3u8?contentid=2820180516001
江西-婺源江岭2号观景台,https://gcalic.v.myalicdn.com/gc/wygjt2_1/index.m3u8?contentid=2820180516001
江西-婺源江岭1号观景台,https://gcalic.v.myalicdn.com/gc/wygjt1_1/index.m3u8?contentid=2820180516001
江西-龙虎山-中间水泡,https://gcalic.v.myalicdn.com/gc/lhszjsp_1/index.m3u8?contentid=2820180516001
山东-泰山,https://gcalic.v.myalicdn.com/gc/taishan04_1/index.m3u8?contentid=2820180516001
山东-泰山主峰,https://gcalic.v.myalicdn.com/gc/taishan01_1/index.m3u8?contentid=2820180516001
山东-瞻鲁台,https://gcalic.v.myalicdn.com/gc/hkts06_1/index.m3u8?contentid=2820180516001
山东-泰山十八盘,https://gcalic.v.myalicdn.com/gc/taishan05_1/index.m3u8?contentid=2820180516001
山东-玉皇顶西,https://gcalic.v.myalicdn.com/gc/hkts11_1/index.m3u8?contentid=2820180516001
山东-玉皇顶东,https://gcalic.v.myalicdn.com/gc/hkts10_1/index.m3u8?contentid=2820180516001
山东-太平岭,https://gcalic.v.myalicdn.com/gc/hkts09_1/index.m3u8?contentid=2820180516001
山东-扇子崖,https://gcalic.v.myalicdn.com/gc/hkts08_1/index.m3u8?contentid=2820180516001
山东-南天门,https://gcalic.v.myalicdn.com/gc/hkts07_1/index.m3u8?contentid=2820180516001
山东-开山,https://gcalic.v.myalicdn.com/gc/hkts05_1/index.m3u8?contentid=2820180516001
山东-经石峪,https://gcalic.v.myalicdn.com/gc/hkts04_1/index.m3u8?contentid=2820180516001
山东-碧霞祠,https://gcalic.v.myalicdn.com/gc/hkts03_1/index.m3u8?contentid=2820180516001
山东-白云亭悬崖,https://gcalic.v.myalicdn.com/gc/hkts02_1/index.m3u8?contentid=2820180516001
山东-拱北日出,https://gcalic.v.myalicdn.com/gc/hkts01_1/index.m3u8?contentid=2820180516001
山东-泰山天街,https://gcalic.v.myalicdn.com/gc/taishan07_1/index.m3u8?contentid=2820180516001
山东-泰山玉皇顶,https://gcalic.v.myalicdn.com/gc/taishan06_1/index.m3u8?contentid=2820180516001
山东-泰山大观峰,https://gcalic.v.myalicdn.com/gc/taishan03_1/index.m3u8?contentid=2820180516001
河南-郑东新区千玺广场,https://gcalic.v.myalicdn.com/gc/zdxq01_1/index.m3u8?contentid=2820180516001
河南-少林寺广场,https://gcalic.v.myalicdn.com/gc/zsslsgc_1/index.m3u8?contentid=2820180516001
河南-云台山小寨沟,https://gcalic.v.myalicdn.com/gc/ytsxzg_1/index.m3u8?contentid=2820180516001
河南-云台山百家岩,https://gcalic.v.myalicdn.com/gc/ytsbjy_1/index.m3u8?contentid=2820180516001
河南-云台山红石峡,https://gcalic.v.myalicdn.com/gc/ytshsx_1/index.m3u8?contentid=2820180516001
河南-云台山茱萸峰,https://gcalic.v.myalicdn.com/gc/ytszyf_1/index.m3u8?contentid=2820180516001
河南-八里沟桃花湾瀑布,https://gcalic.v.myalicdn.com/gc/blg05_1/index.m3u8?contentid=2820180516001
河南-八里沟天界山玻璃栈道,https://gcalic.v.myalicdn.com/gc/blg03_1/index.m3u8?contentid=2820180516001
湖北-武汉黄鹤楼,https://gcalic.v.myalicdn.com/gc/qdls02_1/index.m3u8?contentid=2820180516001
湖北-龙王庙,https://gcalic.v.myalicdn.com/gc/hnttbdjd_1/index.m3u8?contentid=2820180516001
湖北-武汉长江大桥,https://gcalic.v.myalicdn.com/gc/qdls04_1/index.m3u8?contentid=2820180516001
湖北-金丝猴01,https://gcalic.v.myalicdn.com/gc/jshhd01_1/index.m3u8?contentid=2820180516001
湖南-天门山天门洞,https://gcalic.v.myalicdn.com/gc/tmstmd01_1/index.m3u8?contentid=2820180516001
湖南-天门山天空步道,https://gcalic.v.myalicdn.com/gc/tms02_1/index.m3u8?contentid=2820180516001
湖南-天门山西线玻璃栈道,https://gcalic.v.myalicdn.com/gc/tms05_1/index.m3u8?contentid=2820180516001
湖南-天门山云梦仙顶,https://gcalic.v.myalicdn.com/gc/tms04_1/index.m3u8?contentid=2820180516001
湖南-十八洞村,https://gcalic.v.myalicdn.com/gc/sbd01_1/index.m3u8?contentid=2820180516001
湖南-凤凰古城南华山,https://gcalic.v.myalicdn.com/gc/fhgcdnhs_1/index.m3u8?contentid=2820180516001
湖南-凤凰古城东关门,https://gcalic.v.myalicdn.com/gc/fhgcdgm_1/index.m3u8?contentid=2820180516001
湖南-张家界水绕四门,https://gcalic.v.myalicdn.com/gc/zjjsrsm_1/index.m3u8?contentid=2820180516001
湖南-张家界将军列队,https://gcalic.v.myalicdn.com/gc/zjjjjdl_1/index.m3u8?contentid=2820180516001
湖南-阿凡达悬浮山,https://gcalic.v.myalicdn.com/gc/zjjafdxfs_1/index.m3u8?contentid=2820180516001
湖南-张家界迷魂台,https://gcalic.v.myalicdn.com/gc/zjjmht_1/index.m3u8?contentid=2820180516001
湖南-宝峰湖,https://gcalic.v.myalicdn.com/gc/zjjbfh_1/index.m3u8?contentid=2820180516001
广东-东莞中心广场,https://gcalic.v.myalicdn.com/gc/zsslstpt_1/index.m3u8?contentid=2820180516001
广东-深圳世界之窗,https://gcalic.v.myalicdn.com/gc/sjzc01_1/index.m3u8?contentid=2820180516001
广东-丹霞山丹梯铁锁,https://gcalic.v.myalicdn.com/gc/dxsdtts_1/index.m3u8?contentid=2820180516001

熊猫频道,#genre#
都江堰青青,http://gcalic.v.myalicdn.com/gc/xiongmao20_1/index.m3u8
都江堰妃妃,http://gcalic.v.myalicdn.com/gc/xiongmao13_1/index.m3u8
都江堰娅祥,http://gcalic.v.myalicdn.com/gc/xiongmao15_1/index.m3u8
都江堰瑞瑞,http://gcalic.v.myalicdn.com/gc/xiongmao11_1/index.m3u8
都江堰英英,http://gcalic.v.myalicdn.com/gc/xiongmao16_1/index.m3u8
都江堰壹壹玖玖,http://gcalic.v.myalicdn.com/gc/xiongmao14_1/index.m3u8
都江堰水秀,http://gcalic.v.myalicdn.com/gc/xiongmao12_1/index.m3u8
怡然②,http://gcalic.v.myalicdn.com/gc/xiongmao18_1/index.m3u8
基地幼年园①,http://gcalic.v.myalicdn.com/gc/xiongmao03_1/index.m3u8
基地幼年园②,http://gcalic.v.myalicdn.com/gc/xiongmao04_1/index.m3u8
基地母子园①,http://gcalic.v.myalicdn.com/gc/xiongmao07_1/index.m3u8
基地母子园②,http://gcalic.v.myalicdn.com/gc/xiongmao08_1/index.m3u8
基地幼儿园①,http://gcalic.v.myalicdn.com/gc/xiongmao05_1/index.m3u8
基地幼儿园②,http://gcalic.v.myalicdn.com/gc/xiongmao06_1/index.m3u8
基地成年园①,http://gcalic.v.myalicdn.com/gc/xiongmao01_1/index.m3u8
基地成年园②,http://gcalic.v.myalicdn.com/gc/xiongmao02_1/index.m3u8
基地别墅①,http://gcalic.v.myalicdn.com/gc/xiongmao09_1/index.m3u8
基地别墅②,http://gcalic.v.myalicdn.com/gc/xiongmao10_1/index.m3u8
大丰麋鹿,http://gcalic.v.myalicdn.com/gc/xiongmao23_1/index.m3u8
白马雪山,http://gcalic.v.myalicdn.com/gc/xiongmao24_1/index.m3u8
成都高清,http://gcalic.v.myalicdn.com/gc/ipanda_1td/index.m3u8
都江堰高清,http://gcalic.v.myalicdn.com/gc/ipanda1000_1td/index.m3u8

中国央视（停）,#genre#
CCTV1,http://111.20.33.93/TVOD/88888893/224/3221226010/index.m3u8#http://218.204.51.252:9901/tsfile/live/1006_1.m3u8#http://39.134.67.226/PLTV/88888888/224/3221225787/index.m3u8#http://39.134.67.226/PLTV/88888888/224/3221225816/index.m3u8#http://117.148.129.11/PLTV/88888888/224/3221231468/index.m3u8#http://117.148.129.11/PLTV/88888888/224/3221232068/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225618/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225918/index.m3u8
CCTV2,http://111.20.33.93/TVOD/88888893/224/3221226195/index.m3u8#http://218.204.51.252:9901/tsfile/live/1007_1.m3u8#http://117.148.129.11/PLTV/88888888/224/3221231678/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225619/index.m3u8
CCTV3,http://111.20.33.93/TVOD/88888893/224/3221226397/index.m3u8#http://218.204.51.252:9901/tsfile/live/1008_1.m3u8#http://39.134.67.226/PLTV/88888888/224/3221225799/index.m3u8#http://117.148.129.11/PLTV/88888888/224/3221231682/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225647/index.m3u8
CCTV4,http://111.20.33.93/TVOD/88888893/224/3221226191/index.m3u8#http://218.204.51.252:9901/tsfile/live/1009_1.m3u8#http://39.135.46.246:6610/PLTV/77777777/224/3221225761/index.m3u8?#http://117.148.129.11/PLTV/88888888/224/3221231726/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225621/index.m3u8
CCTV5,http://111.59.189.40:8445/tsfile/live/0113_1.m3u8#http://111.20.33.93/TVOD/88888893/224/3221226395/index.m3u8#http://218.204.51.252:9901/tsfile/live/1010_1.m3u8#http://39.134.67.226/PLTV/88888888/224/3221225818/index.m3u8#http://117.148.129.11/PLTV/88888888/224/3221231702/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225633/index.m3u8
CCTV5+,http://111.20.33.93/TVOD/88888893/224/3221226221/index.m3u8#http://111.59.189.40:8445/tsfile/live/1018_1.m3u8#http://39.134.67.226/PLTV/88888888/224/3221225507/index.m3u8#http://117.148.129.11/PLTV/88888888/224/3221231459/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225649/index.m3u8
CCTV6,http://111.20.33.93/TVOD/88888893/224/3221226393/index.m3u8#http://218.204.51.252:9901/tsfile/live/1011_1.m3u8#http://111.20.33.93/TVOD/88888893/224/3221226011/index.m3u8#http://117.148.129.11/PLTV/88888888/224/3221231724/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225650/index.m3u8
CCTV7,http://111.20.33.93/TVOD/88888893/224/3221226192/index.m3u8#http://218.204.51.252:9901/tsfile/live/1012_1.m3u8#http://39.134.67.226/PLTV/88888888/224/3221225671/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225499/index.m3u8?fmt=ts2hls#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225650/index.m3u8
CCTV8,http://111.20.33.93/TVOD/88888893/224/3221226391/index.m3u8#http://218.204.51.252:9901/tsfile/live/1013_1.m3u8#http://111.20.33.93/TVOD/88888893/224/3221226391/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225635/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225631/index.m3u8
CCTV9,http://218.204.51.252:9901/tsfile/live/1014_1.m3u8#http://39.134.67.226/PLTV/88888888/224/3221225676/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225626/index.m3u8
CCTV10,http://111.20.33.93/TVOD/88888893/224/3221226189/index.m3u8#http://218.204.51.252:9901/tsfile/live/1015_1.m3u8#http://39.134.67.226/PLTV/88888888/224/3221225677/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225496/index.m3u8?fmt=ts2hls#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225627/index.m3u8
CCTV11,http://218.204.51.252:9901/tsfile/live/1016_1.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225628/index.m3u8
CCTV12,http://111.20.33.93/TVOD/88888893/224/3221226190/index.m3u8#http://218.204.51.252:9901/tsfile/live/1017_1.m3u8#http://39.134.67.226/PLTV/88888888/224/3221225669/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225495/index.m3u8?fmt=ts2hls#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225637/index.m3u8
CCTV13,http://111.20.33.93/TVOD/88888893/224/3221226454/index.m3u8#http://218.204.51.252:9901/tsfile/live/1018_1.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225638/index.m3u8
CCTV14,http://218.204.51.252:9901/tsfile/live/1019_1.m3u8#http://117.148.129.11/PLTV/88888888/224/3221231648/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225494/index.m3u8?fmt=ts2hls
CCTV15,http://218.204.51.252:9901/tsfile/live/1020_1.m3u8
CCTV16,http://218.204.51.252:9901/tsfile/live/1021_1.m3u8
CCTV17,http://111.20.33.93/TVOD/88888893/224/3221226198/index.m3u8#http://111.20.33.93/TVOD/88888893/224/3221226198/index.m3u8#http://39.134.67.226/PLTV/88888888/224/3221225708/index.m3u8#http://117.148.129.11/PLTV/88888888/224/3221231772/index.m3u8
CCTV4K,https://p.ggiptv.com/v/4k.m3u8
CCTV高尔夫网球,http://39.135.46.246:6610/PLTV/77777777/224/3221225884/index.m3u8?
CCTV4美洲,http://117.148.129.11/PLTV/88888888/224/3221231654/index.m3u8
CETV4,http://111.20.33.93/TVOD/88888893/224/3221226225/index.m3u8
CGTN,http://218.204.51.252:9901/tsfile/live/1022_1.m3u8
CGTN俄语,http://39.135.46.246:6610/PLTV/77777777/224/3221225825/index.m3u8?
CGTN法语,http://39.135.46.246:6610/PLTV/77777777/224/3221225878/index.m3u8?
CGTN纪录,http://39.135.46.246:6610/PLTV/77777777/224/3221225707/index.m3u8?
CGTN西语,http://39.135.46.246:6610/PLTV/77777777/224/3221225875/index.m3u8?
CGTN阿语,http://39.135.46.246:6610/PLTV/77777777/224/3221225822/index.m3u8?

广西（停）,#genre#
直播南宁国际会展中心,http://39.135.46.246:6610/PLTV/77777777/224/3221225872/index.m3u8?
北海新闻综合,http://39.135.46.246:6610/PLTV/77777777/224/3221225879/index.m3u8?
北海经济科教,http://39.135.46.246:6610/PLTV/77777777/224/3221225882/index.m3u8?
柳州公共,http://39.135.46.246:6610/PLTV/77777777/224/3221225841/index.m3u8?
柳州新闻综合,http://39.135.46.246:6610/PLTV/77777777/224/3221225831/index.m3u8?
柳州科教,http://39.135.46.246:6610/PLTV/77777777/224/3221225887/index.m3u8?
河池教育,http://39.135.46.246:6610/PLTV/77777777/224/3221225890/index.m3u8?
罗城新闻综合,http://39.135.46.246:6610/PLTV/77777777/224/3221225844/index.m3u8?
来宾综合,http://39.135.46.246:6610/PLTV/77777777/224/3221225903/index.m3u8?
玉林公共,http://39.135.46.246:6610/PLTV/77777777/224/3221225835/index.m3u8?
玉林新闻综合,http://39.135.46.246:6610/PLTV/77777777/224/3221225838/index.m3u8?
百色公共,http://39.135.46.246:6610/PLTV/77777777/224/3221225877/index.m3u8?
百色综合,http://39.135.46.246:6610/PLTV/77777777/224/3221225900/index.m3u8?
贺州综合,http://39.135.46.246:6610/PLTV/77777777/224/3221225847/index.m3u8?

卫视（停）,#genre#
东南卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225696/index.m3u8?
东方卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225718/index.m3u8?
北京卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225651/index.m3u8?
天津卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225675/index.m3u8?
安徽卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225701/index.m3u8?
山东卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225672/index.m3u8?
广东卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225666/index.m3u8?
江苏卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225722/index.m3u8?
江西卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225669/index.m3u8?
浙江卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225731/index.m3u8?
浙江卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225695/index.m3u8?
深圳卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225725/index.m3u8?
湖北卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225721/index.m3u8?
湖南卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225719/index.m3u8?
湖南卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225692/index.m3u8?
辽宁卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225779/index.m3u8?
重庆卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225745/index.m3u8?
黑龙江卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225734/index.m3u8?
云南卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225794/index.m3u8?
内蒙古卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225751/index.m3u8?
吉林卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225678/index.m3u8?
四川卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225757/index.m3u8?
宁夏卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225782/index.m3u8?
山西卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225785/index.m3u8?
新疆卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225788/index.m3u8?
河北卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225773/index.m3u8?
河南卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225806/index.m3u8?
海南卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225752/index.m3u8?
甘肃卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225764/index.m3u8?
西藏卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225800/index.m3u8?
贵州卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225770/index.m3u8?
陕西卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225754/index.m3u8?
青海卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225705/index.m3u8?
厦门卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225823/index.m3u8?
新疆兵团卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225795/index.m3u8?
西藏藏语卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225828/index.m3u8?
广东珠江卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225717/index.m3u8?
山东教育卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225708/index.m3u8?
广东南方卫视上星,http://39.135.46.246:6610/PLTV/77777777/224/3221225748/index.m3u8?
上海哈哈炫动,http://39.135.46.246:6610/PLTV/77777777/224/3221225711/index.m3u8?
北京卡酷少儿,http://39.135.46.246:6610/PLTV/77777777/224/3221225730/index.m3u8?
广东嘉佳卡通,http://39.135.46.246:6610/PLTV/77777777/224/3221225797/index.m3u8?
江苏优漫卡通,http://39.135.46.246:6610/PLTV/77777777/224/3221225791/index.m3u8?
湖南金鹰卡通,http://39.135.46.246:6610/PLTV/77777777/224/3221225702/index.m3u8?
湖南金鹰纪实,http://39.135.46.246:6610/PLTV/77777777/224/3221225699/index.m3u8?
北京家有购物,http://39.135.46.246:6610/PLTV/77777777/224/3221225736/index.m3u8?
